// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 0080021020
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Enabled, Position/Velocity Smoother Enabled, Continuous Zero Rotation Update Enabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter,SampleTimeFine,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
51611,13231916,879320952,2020,11,10,7,38,44,0,-2.100315,-0.494241,9.779443,-0.005390,-0.003681,0.007009,0.416870,-0.920602,-66.791550,31.315180744,121.237907855,15.829679,0.374610,-0.427000,0.021586
51612,13232016,889320952,2020,11,10,7,38,44,0,-2.183301,-0.468425,9.969680,-0.005047,0.013443,0.004844,0.415670,-0.917433,-66.791771,31.315180727,121.237907873,15.829596,0.358428,-0.406596,0.021411
51613,13232116,899320952,2020,11,10,7,38,44,0,-2.410914,-0.635147,9.926422,0.001187,-0.004949,0.003117,0.414629,-0.915756,-66.790550,31.315180711,121.237907888,15.829499,0.340882,-0.384675,0.022251
51614,13232216,909320952,2020,11,10,7,38,44,0,-2.103786,-0.466377,9.877899,0.003018,-0.013503,0.002786,0.416787,-0.926111,-66.791191,31.315180697,121.237907902,15.829383,0.324101,-0.363534,0.022369
51615,13232316,919320952,2020,11,10,7,38,44,0,-2.116669,-0.533813,9.791649,-0.003414,0.001328,0.003482,0.415778,-0.931004,-66.790924,31.315180685,121.237907914,15.829315,0.308067,-0.343517,0.021633
51616,13232416,929320952,2020,11,10,7,38,44,0,-2.069367,-0.437640,10.092045,0.003163,0.005087,0.003242,0.416648,-0.928207,-66.790054,31.315180674,121.237907925,15.829260,0.291815,-0.323176,0.022128
51617,13232516,939320952,2020,11,10,7,38,44,0,-2.150021,-0.618304,9.728003,-0.007959,0.002190,0.002570,0.414842,-0.934497,-66.789078,31.315180666,121.237907934,15.829199,0.276290,-0.303967,0.023183
51618,13232616,949320952,2020,11,10,7,38,44,0,-1.925712,-0.340097,9.768633,0.014784,-0.027950,-0.004180,0.420808,-0.941327,-66.789543,31.315180659,121.237907941,15.829137,0.259480,-0.283423,0.021820
51619,13232716,959320952,2020,11,10,7,38,44,0,-1.395889,-0.123330,9.872636,-0.003068,-0.030206,0.009131,0.422592,-0.958909,-66.790459,31.315180653,121.237907948,15.829048,0.250046,-0.267128,0.021244
51620,13232816,969320952,2020,11,10,7,38,44,0,-1.194847,-0.332514,9.891103,-0.015986,0.004109,0.007520,0.418483,-0.970798,-66.787758,31.315180649,121.237907954,15.828961,0.239878,-0.253866,0.021262
51621,13232916,979320952,2020,11,10,7,38,44,0,-1.050959,-0.560615,9.888005,0.017012,-0.018114,-0.013793,0.417643,-0.974865,-66.788750,31.315180645,121.237907958,15.828910,0.225405,-0.242240,0.021133
51622,13233016,989320952,2020,11,10,7,38,44,0,-0.784037,-0.384784,9.753318,0.012330,-0.052099,0.004653,0.424152,-0.996832,-66.788750,31.315180643,121.237907961,15.828880,0.216150,-0.232970,0.021215
51623,13233116,999320952,2020,11,10,7,38,44,0,-0.331012,0.197751,9.661560,0.007778,-0.039569,0.012002,0.432678,-1.029270,-66.788094,31.315180640,121.237907964,15.828800,0.211592,-0.226027,0.019936
51624,13233216,9321952,2020,11,10,7,38,45,0,-0.302197,0.127863,9.675104,0.011594,-0.013670,0.006092,0.437120,-1.043085,-66.787094,31.315180639,121.237907967,15.828715,0.207674,-0.219570,0.018125
51625,13233316,19321952,2020,11,10,7,38,45,0,0.024344,0.083510,9.734103,-0.001290,-0.054851,0.008241,0.438743,-1.063845,-66.786758,31.315180638,121.237907969,15.828623,0.205594,-0.214180,0.017832
51626,13233416,29321952,2020,11,10,7,38,45,0,0.550022,0.034477,9.819134,0.007861,-0.046209,0.000555,0.442092,-1.095042,-66.788010,31.315180637,121.237907971,15.828534,0.203351,-0.214671,0.017022
51627,13233516,39321952,2020,11,10,7,38,45,0,0.570085,-0.190972,9.802116,0.010123,-0.027448,0.005773,0.445179,-1.117782,-66.786270,31.315180635,121.237907973,15.828421,0.201347,-0.217848,0.017506
51628,13233616,49321952,2020,11,10,7,38,45,0,0.562330,0.156350,9.983427,0.017346,-0.058015,0.006024,0.455324,-1.141108,-66.787064,31.315180633,121.237907976,15.828363,0.200303,-0.219106,0.018619
51629,13233716,59321952,2020,11,10,7,38,45,0,0.969583,0.510373,9.755511,0.026289,-0.076856,-0.006841,0.470854,-1.186495,-66.788559,31.315180632,121.237907978,15.828331,0.203074,-0.222223,0.018365
51630,13233816,69321952,2020,11,10,7,38,45,0,1.406025,0.544151,9.797899,0.011272,-0.058882,0.008432,0.480195,-1.225969,-66.790131,31.315180629,121.237907981,15.828215,0.210252,-0.228551,0.018312
51631,13233916,79321952,2020,11,10,7,38,45,0,1.293924,0.238916,9.986045,0.001007,-0.043821,0.008675,0.484378,-1.255614,-66.788429,31.315180626,121.237907985,15.828160,0.215595,-0.236014,0.019277
51632,13234016,89321952,2020,11,10,7,38,45,0,1.124660,0.037973,9.820501,0.028222,-0.069615,-0.005423,0.494099,-1.288160,-66.788467,31.315180621,121.237907990,15.828150,0.216829,-0.243414,0.019335
51633,13234116,99321952,2020,11,10,7,38,45,0,1.335409,0.149723,9.517298,0.023187,-0.080235,0.002249,0.508468,-1.338438,-66.789764,31.315180616,121.237907995,15.828128,0.220284,-0.251087,0.018297
51634,13233119,999627952,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51635,13234216,109321952,2020,11,10,7,38,45,0,1.444675,0.597989,9.813725,0.023002,-0.060248,0.001269,0.525892,-1.378240,-66.793236,31.315180611,121.237908000,15.828074,0.226348,-0.259086,0.016947
51636,13233119,999625859,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51637,13234316,119319859,2020,11,10,7,38,45,0,1.031519,0.391468,9.759943,0.014087,-0.043978,0.000679,0.534736,-1.407443,-66.794830,31.315180587,121.237908024,15.828203,0.233259,-0.266356,0.016890
51638,13234416,129319859,2020,11,10,7,38,45,0,1.098784,0.360266,9.760005,0.018678,-0.087146,0.004186,0.546339,-1.448252,-66.797836,31.315180570,121.237908042,15.828330,0.238333,-0.271511,0.016733
51639,13234516,139319859,2020,11,10,7,38,45,0,1.391136,0.235051,9.574933,0.020386,-0.087148,-0.001873,0.558827,-1.502977,-66.799896,31.315180572,121.237908040,15.828263,0.240710,-0.276818,0.015063
51640,13234616,149319859,2020,11,10,7,38,45,0,1.549327,0.314279,9.738075,0.022513,-0.072530,0.013397,0.571462,-1.550129,-66.802834,31.315180572,121.237908039,15.828176,0.243927,-0.283561,0.013826
51641,13234716,159319859,2020,11,10,7,38,45,0,1.138903,0.343007,9.820984,0.024239,-0.060178,0.001725,0.584591,-1.585802,-66.805443,31.315180572,121.237908039,15.828086,0.246032,-0.288129,0.013642
51642,13234816,169319859,2020,11,10,7,38,45,0,1.117432,0.360574,9.655957,0.029515,-0.082703,-0.005963,0.599810,-1.630571,-66.809914,31.315180572,121.237908039,15.827996,0.247659,-0.290714,0.012658
51643,13234916,179319859,2020,11,10,7,38,45,0,1.349189,0.416512,9.587880,0.022116,-0.093460,0.003215,0.614026,-1.685226,-66.811440,31.315180571,121.237908040,15.827881,0.251304,-0.294327,0.011230
51644,13235016,189319859,2020,11,10,7,38,45,0,1.165017,0.314468,9.763641,0.006842,-0.032505,0.002059,0.622496,-1.720876,-66.812218,31.315180568,121.237908041,15.827758,0.254696,-0.299237,0.009870
51645,13235116,199319859,2020,11,10,7,38,45,0,0.766227,0.095318,9.821796,0.018368,-0.034858,-0.000279,0.629757,-1.740261,-66.813896,31.315180566,121.237908043,15.827607,0.254018,-0.300897,0.009761
51646,13235216,209319859,2020,11,10,7,38,45,0,0.785552,0.230573,9.840411,0.018508,-0.082758,0.002062,0.641241,-1.779050,-66.816238,31.315180563,121.237908045,15.827494,0.253373,-0.300936,0.010276
51647,13235316,219319859,2020,11,10,7,38,45,0,1.146183,0.406822,9.808287,0.015963,-0.057715,0.000482,0.652361,-1.822952,-66.817810,31.315180560,121.237908047,15.827372,0.254707,-0.303171,0.009846
51648,13235416,229319859,2020,11,10,7,38,45,0,0.673595,0.145035,9.938969,0.008743,-0.018866,-0.001445,0.657519,-1.841316,-66.817657,31.315180556,121.237908050,15.827278,0.254701,-0.304032,0.010589
51649,13235516,239319859,2020,11,10,7,38,45,0,0.514197,0.149504,10.020095,0.007495,-0.030373,0.003786,0.663264,-1.857177,-66.820900,31.315180553,121.237908053,15.827156,0.253421,-0.302578,0.012292
51650,13235616,249319859,2020,11,10,7,38,45,0,0.644625,0.227004,9.961808,0.011379,-0.047514,-0.005096,0.670611,-1.885463,-66.824509,31.315180549,121.237908056,15.827088,0.251232,-0.300699,0.013316
51651,13235716,259319859,2020,11,10,7,38,45,0,0.664443,0.148438,9.878417,-0.002088,-0.031637,-0.001313,0.674198,-1.912909,-66.826347,31.315180545,121.237908059,15.827026,0.250697,-0.300179,0.014178
51652,13235816,269319859,2020,11,10,7,38,45,0,0.435813,0.248117,10.110939,0.005443,-0.007845,0.000092,0.676970,-1.919292,-66.828178,31.315180540,121.237908062,15.826916,0.248375,-0.298341,0.015588
51653,13235916,279319859,2020,11,10,7,38,45,0,0.179776,-0.008937,9.896891,0.007940,-0.017680,0.004401,0.678615,-1.929686,-66.826958,31.315180536,121.237908065,15.826877,0.244550,-0.294327,0.016578
51654,13236016,289319859,2020,11,10,7,38,45,0,0.439995,0.282838,9.916188,-0.001536,-0.021662,0.006486,0.682769,-1.944961,-66.828629,31.315180531,121.237908069,15.826806,0.242606,-0.290629,0.017424
51655,13236116,299319859,2020,11,10,7,38,45,0,0.383954,0.158343,9.918838,0.003295,0.006551,0.000768,0.682754,-1.949847,-66.828659,31.315180527,121.237908072,15.826806,0.239984,-0.287710,0.017578
51656,13236216,309319859,2020,11,10,7,38,45,0,0.090942,-0.040871,9.895568,-0.005008,0.020791,0.007785,0.679931,-1.940335,-66.826538,31.315180523,121.237908075,15.826826,0.236058,-0.283317,0.018747
51657,13236316,319319859,2020,11,10,7,38,45,0,0.252929,0.151316,9.880212,0.004483,0.007144,-0.000250,0.682125,-1.935942,-66.829903,31.315180519,121.237908078,15.826810,0.231130,-0.278269,0.018882
51658,13236416,329319859,2020,11,10,7,38,45,0,0.302847,0.126558,9.770878,0.001159,0.009445,-0.000700,0.682317,-1.934986,-66.830536,31.315180515,121.237908081,15.826823,0.227990,-0.274484,0.018282
51659,13236516,339319859,2020,11,10,7,38,45,0,0.228174,0.108979,9.827807,-0.001793,0.046393,0.009868,0.681117,-1.920009,-66.828918,31.315180511,121.237908084,15.826834,0.225243,-0.270795,0.018026
51660,13236616,349319859,2020,11,10,7,38,45,0,0.088479,0.209675,10.010488,0.000388,0.030469,0.002312,0.680830,-1.898465,-66.829643,31.315180507,121.237908087,15.826791,0.221341,-0.264942,0.019141
51661,13235619,249625859,2020,11,10,7,38,45,0,,,,,,,,,,,,,,,
51662,13235619,249625765,2020,11,10,7,38,45,0,,,,,,,,,,,,,,,
51663,13236716,359319765,2020,11,10,7,38,45,0,0.125495,0.048469,9.648349,-0.005975,0.004306,0.001035,0.678535,-1.896301,-66.828705,31.315180504,121.237908089,15.826809,0.217390,-0.259780,0.018949
51664,13236816,369319765,2020,11,10,7,38,45,0,0.414352,0.090894,9.652612,0.002310,0.020581,-0.000305,0.679772,-1.892642,-66.832443,31.315180499,121.237908093,15.826488,0.208990,-0.252253,0.013899
51665,13236916,379319765,2020,11,10,7,38,45,0,0.350067,0.100741,9.728597,-0.010385,0.049148,0.000449,0.676975,-1.875805,-66.835175,31.315180512,121.237908080,15.825796,0.205386,-0.248096,0.012090
51666,13237016,389319765,2020,11,10,7,38,45,0,0.044599,0.113006,9.810929,-0.002122,0.041219,0.001865,0.676098,-1.851857,-66.836723,31.315180525,121.237908067,15.825069,0.199695,-0.241273,0.010896
51667,13237116,399319765,2020,11,10,7,38,45,0,0.198178,0.192912,9.800630,0.002263,0.012492,0.000917,0.676473,-1.839317,-66.839073,31.315180538,121.237908053,15.824374,0.194845,-0.234069,0.009729
51668,13237216,409319765,2020,11,10,7,38,45,0,0.438938,0.201268,9.664514,-0.008817,0.018480,0.005890,0.674262,-1.837720,-66.839622,31.315180551,121.237908040,15.823693,0.191910,-0.229354,0.007917
51669,13237316,419319765,2020,11,10,7,38,45,0,0.334088,-0.007964,9.726132,-0.005753,0.044433,0.005146,0.668771,-1.819549,-66.839867,31.315180564,121.237908027,15.823000,0.186845,-0.225139,0.005751
51670,13237416,429319765,2020,11,10,7,38,45,0,0.142575,0.052481,9.760467,-0.009531,0.037124,0.001694,0.665378,-1.797593,-66.841515,31.315180577,121.237908013,15.822261,0.181809,-0.219476,0.004887
51671,13237516,439319765,2020,11,10,7,38,45,0,0.311301,0.158872,9.656990,0.000643,0.015936,0.002793,0.664780,-1.786534,-66.842697,31.315180591,121.237908000,15.821538,0.176826,-0.213829,0.002571
51672,13237616,449319765,2020,11,10,7,38,45,0,0.462757,0.210523,9.499213,-0.010829,0.033794,0.005177,0.661786,-1.777908,-66.843964,31.315180604,121.237907986,15.820809,0.174134,-0.209794,-0.000738
51673,13237716,459319765,2020,11,10,7,38,45,0,0.314788,0.218335,9.718438,-0.009197,0.049878,-0.000556,0.657481,-1.752361,-66.845322,31.315180618,121.237907972,15.820056,0.170352,-0.204818,-0.003466
51674,13237816,469319765,2020,11,10,7,38,45,0,0.146957,-0.072755,9.605227,-0.009465,0.030949,0.000865,0.651145,-1.733076,-66.846603,31.315180631,121.237907958,15.819295,0.165373,-0.199382,-0.005875
51675,13237916,479319765,2020,11,10,7,38,45,0,0.398499,0.157788,9.645095,-0.009513,0.009734,0.006896,0.649302,-1.727020,-66.849190,31.315180645,121.237907945,15.818506,0.161068,-0.194223,-0.008538
51676,13238016,489319765,2020,11,10,7,38,45,0,0.362823,0.096420,9.638880,-0.005777,0.022873,0.000405,0.645968,-1.719539,-66.849182,31.315180659,121.237907931,15.817719,0.157058,-0.190411,-0.011483
51677,13238116,499319765,2020,11,10,7,38,45,0,0.250237,0.063989,9.665245,-0.003017,0.027920,0.001938,0.642710,-1.708707,-66.851395,31.315180672,121.237907917,15.816872,0.152774,-0.185431,-0.013606
51678,13238216,509319765,2020,11,10,7,38,45,0,0.233122,0.264332,9.665042,-0.004102,0.006040,-0.001788,0.641760,-1.702494,-66.855316,31.315180686,121.237907903,15.816050,0.148572,-0.179247,-0.015809
51679,13238316,519319765,2020,11,10,7,38,45,0,0.314768,0.126738,9.508183,-0.007251,-0.001314,0.000113,0.638701,-1.707170,-66.857033,31.315180700,121.237907888,15.815201,0.144731,-0.174163,-0.019268
51680,13238416,529319765,2020,11,10,7,38,45,0,0.388146,0.081474,9.644519,-0.005665,0.009891,0.000455,0.637013,-1.708640,-66.859222,31.315180714,121.237907874,15.814326,0.140683,-0.169965,-0.022529
51681,13238516,539319765,2020,11,10,7,38,45,0,0.028074,0.198236,9.707781,0.010412,0.016151,-0.001751,0.637162,-1.700486,-66.860779,31.315180728,121.237907860,15.813399,0.136021,-0.164417,-0.024933
51682,13238616,549319765,2020,11,10,7,38,45,0,0.142872,-0.619186,9.372854,-0.012575,-0.012454,0.011533,0.630062,-1.704916,-66.858643,31.315180743,121.237907846,15.812475,0.129652,-0.158631,-0.026951
51683,13238716,559319765,2020,11,10,7,38,45,0,0.466703,0.351999,9.893419,0.006299,-0.013697,-0.007617,0.639894,-1.712758,-66.866859,31.315180757,121.237907830,15.811554,0.124262,-0.154072,-0.030181
51684,13238816,569319765,2020,11,10,7,38,45,0,0.086871,0.040540,9.493475,0.000406,0.023515,0.005800,0.639608,-1.718840,-66.865021,31.315180771,121.237907816,15.810627,0.120982,-0.149225,-0.032817
51685,13238916,579319765,2020,11,10,7,38,45,0,0.059414,0.508266,10.269915,-0.008111,-0.000538,0.008094,0.641466,-1.707693,-66.867851,31.315180786,121.237907801,15.809688,0.118127,-0.140698,-0.032501
51686,13239016,589319765,2020,11,10,7,38,45,0,0.113355,-0.341898,9.384230,0.011922,-0.024815,-0.001565,0.637198,-1.728209,-66.866982,31.315180801,121.237907786,15.808707,0.110098,-0.135273,-0.035757
51687,13239116,599319765,2020,11,10,7,38,45,0,0.442113,0.004642,9.806196,-0.010014,-0.028756,-0.000361,0.641186,-1.745488,-66.873695,31.315180816,121.237907771,15.807738,0.105632,-0.130393,-0.037654
51688,13238119,499625765,2020,11,10,7,38,45,0,,,,,,,,,,,,,,,
51689,13238119,499625671,2020,11,10,7,38,45,0,,,,,,,,,,,,,,,
51690,13239216,609319671,2020,11,10,7,38,45,0,0.360046,0.061488,9.726474,0.015479,0.026018,-0.005922,0.645394,-1.749097,-66.875381,31.315180831,121.237907755,15.806705,0.099379,-0.127768,-0.040519
51691,13239316,619319671,2020,11,10,7,38,45,0,-0.210733,-0.015803,9.951590,0.003835,0.003607,0.007061,0.645781,-1.739173,-66.875534,31.315180841,121.237907744,15.805919,0.093223,-0.117515,-0.038306
51692,13239416,629319671,2020,11,10,7,38,45,0,0.192148,0.358488,9.898426,0.004042,-0.037614,0.006165,0.652511,-1.756033,-66.876122,31.315180853,121.237907732,15.805810,0.090754,-0.110952,-0.036602
51693,13239516,639319671,2020,11,10,7,38,45,0,0.271049,-0.087705,9.568940,0.001539,-0.020607,0.005240,0.650168,-1.775556,-66.875397,31.315180864,121.237907720,15.805745,0.086930,-0.107143,-0.037663
51694,13239616,649320671,2020,11,10,7,38,45,0,0.324033,0.021562,9.777126,-0.004499,0.011770,0.000962,0.650549,-1.776530,-66.875549,31.315180876,121.237907708,15.805628,0.083154,-0.104318,-0.038511
51695,13239716,659320671,2020,11,10,7,38,45,0,0.027953,-0.169439,9.949782,0.006916,0.008161,0.003197,0.650574,-1.773344,-66.876266,31.315180888,121.237907695,15.805481,0.077224,-0.100608,-0.037288
51696,13239816,669320671,2020,11,10,7,38,45,0,0.186779,0.198120,9.962406,0.004480,-0.017378,-0.003403,0.654954,-1.781661,-66.881042,31.315180901,121.237907683,15.805381,0.072677,-0.095464,-0.034948
51697,13239916,679320671,2020,11,10,7,38,45,0,0.248301,0.332806,9.812766,0.009640,-0.016992,0.000583,0.659401,-1.791772,-66.882233,31.315180913,121.237907670,15.805301,0.070235,-0.090595,-0.034088
51698,13240016,689320671,2020,11,10,7,38,45,0,0.358677,-0.009669,9.613031,-0.008167,-0.006945,0.008885,0.657833,-1.801524,-66.880356,31.315180926,121.237907657,15.805160,0.068516,-0.087182,-0.034754
51699,13240116,699320671,2020,11,10,7,38,45,0,0.463430,0.116262,9.975370,0.004498,0.008989,0.006790,0.659086,-1.800802,-66.880806,31.315180938,121.237907644,15.805050,0.065126,-0.085110,-0.034240
51700,13240216,709320671,2020,11,10,7,38,45,0,0.112008,-0.219111,9.897593,-0.001101,0.015350,0.004146,0.656291,-1.795362,-66.879539,31.315180951,121.237907631,15.804975,0.060390,-0.081924,-0.032355
51701,13240316,719320671,2020,11,10,7,38,45,0,0.238918,0.089934,9.836804,0.007784,-0.018409,-0.002363,0.661886,-1.799137,-66.882645,31.315180964,121.237907617,15.804859,0.055509,-0.077618,-0.031160
51702,13240416,729320671,2020,11,10,7,38,45,0,0.467752,0.377042,9.761831,0.006127,-0.017551,-0.000657,0.665804,-1.810010,-66.884453,31.315180977,121.237907603,15.804741,0.053899,-0.074312,-0.031416
51703,13240516,739320671,2020,11,10,7,38,45,0,0.504927,0.240221,9.767236,-0.007848,0.006837,0.006492,0.664619,-1.815237,-66.883423,31.315180990,121.237907590,15.804607,0.054145,-0.072183,-0.031023
51704,13240616,749320671,2020,11,10,7,38,45,0,0.177099,0.006120,9.929569,-0.002195,0.015315,0.001540,0.662258,-1.805641,-66.884209,31.315181002,121.237907577,15.804519,0.050506,-0.068963,-0.029983
51705,13240716,759320671,2020,11,10,7,38,45,0,0.343409,-0.105475,9.857450,0.004853,-0.017029,-0.001638,0.661925,-1.810215,-66.886185,31.315181016,121.237907563,15.804441,0.045645,-0.065822,-0.028830
51706,13240816,769320671,2020,11,10,7,38,45,0,0.625562,0.100199,9.865448,0.003626,-0.016384,0.001390,0.665443,-1.822245,-66.889290,31.315181029,121.237907549,15.804378,0.043148,-0.064982,-0.027564
51707,13240916,779320671,2020,11,10,7,38,45,0,0.318233,0.255681,9.860602,0.007807,0.025495,0.001261,0.668900,-1.817713,-66.890335,31.315181041,121.237907535,15.804286,0.041705,-0.062772,-0.026726
51708,13241016,789320671,2020,11,10,7,38,45,0,0.390495,0.361033,9.822124,-0.000016,-0.006227,0.003571,0.670419,-1.816901,-66.891670,31.315181054,121.237907522,15.804207,0.041057,-0.058899,-0.025057
51709,13241116,799320671,2020,11,10,7,38,45,0,0.425863,0.073407,9.591046,-0.003013,-0.008933,0.001273,0.668668,-1.825515,-66.892532,31.315181067,121.237907508,15.804148,0.038745,-0.055945,-0.026025
51710,13241216,809320671,2020,11,10,7,38,45,0,0.606049,0.023495,9.757221,-0.000112,0.008286,0.006738,0.668979,-1.829256,-66.892281,31.315181080,121.237907494,15.804007,0.036709,-0.055305,-0.026703
51711,13241316,819320671,2020,11,10,7,38,45,0,0.421647,-0.017374,9.971948,0.002251,0.018009,0.001464,0.668408,-1.822626,-66.892982,31.315181093,121.237907481,15.803910,0.033268,-0.054594,-0.025050
51712,13241416,829320671,2020,11,10,7,38,45,0,0.191215,0.141750,9.946272,0.009947,0.000759,-0.003378,0.672052,-1.820089,-66.896126,31.315181106,121.237907467,15.803870,0.029385,-0.050626,-0.022473
51713,13241516,839320671,2020,11,10,7,38,45,0,0.374493,0.373606,9.649849,0.003224,-0.022011,0.002306,0.677141,-1.832303,-66.897713,31.315181119,121.237907453,15.803778,0.028418,-0.046548,-0.022504
51714,13241616,849320671,2020,11,10,7,38,45,0,0.600609,0.283972,9.593145,-0.002149,-0.006236,0.002985,0.678355,-1.842838,-66.898285,31.315181132,121.237907439,15.803686,0.028181,-0.044740,-0.024426
51715,13241716,859320671,2020,11,10,7,38,45,0,0.414424,0.005993,9.867625,-0.005247,0.026872,0.004653,0.674171,-1.836084,-66.898415,31.315181145,121.237907426,15.803608,0.026319,-0.043508,-0.024487
51716,13240619,749625671,2020,11,10,7,38,45,0,,,,,,,,,,,,,,,
51717,13240619,749625578,2020,11,10,7,38,45,0,,,,,,,,,,,,,,,
51718,13241816,869320578,2020,11,10,7,38,45,0,0.281742,-0.027791,10.141209,0.002152,0.004595,-0.002982,0.673771,-1.826862,-66.899139,31.315181141,121.237907428,15.803356,0.023708,-0.042969,-0.021697
51719,13241916,879320578,2020,11,10,7,38,45,0,0.124096,-0.136686,9.620807,0.008842,-0.017764,-0.002772,0.676679,-1.835335,-66.901382,31.315181145,121.237907421,15.803214,0.018188,-0.040029,-0.019287
51720,13242016,889320578,2020,11,10,7,38,45,0,0.662498,0.481148,9.523655,0.009968,-0.021113,0.002263,0.685527,-1.851589,-66.905594,31.315181153,121.237907410,15.803195,0.017459,-0.038319,-0.021578
